sym,tf,signal,dt,o,h,l,c,body,atr,f1,f2,f3,f5
NQ,1h,bull (close==high),2017-08-09 02:00:00,10619.5,10623.75,10618.25,10623.75,0.7727272727272727,12.607142857142858,-7.0,-13.5,-25.5,-23.0
NQ,1h,bull (close==high),2017-08-15 07:00:00,10645.25,10649.5,10645.25,10649.5,1.0,7.214285714285714,-6.5,-19.0,-23.5,-13.75
NQ,1h,bull (close==high),2017-08-29 06:00:00,10512.0,10516.75,10507.5,10516.75,0.5135135135135135,15.446428571428571,4.25,-0.25,24.5,61.5
NQ,1h,bull (close==high),2017-08-30 23:00:00,10663.5,10665.5,10663.0,10665.5,0.8,11.821428571428571,0.0,-0.25,-2.5,6.0
NQ,1h,bull (close==high),2017-09-11 09:32:00,10667.75,10686.5,10667.75,10686.5,1.0,25.107142857142858,-14.0,-5.5,-6.75,11.0
NQ,1h,bull (close==high),2017-09-11 15:04:00,10676.0,10679.75,10676.0,10679.75,1.0,22.910714285714285,3.75,17.75,15.75,14.25
NQ,1h,bull (close==high),2017-09-12 15:02:00,10670.75,10693.5,10670.75,10693.5,1.0,17.75,11.5,-4.75,1.25,-10.75
NQ,1h,bull (close==high),2017-09-12 16:14:00,10700.5,10705.0,10700.5,10705.0,1.0,18.25,-16.25,-10.25,-12.5,-2.5
NQ,1h,bull (close==high),2017-09-13 08:36:00,10684.5,10688.75,10684.5,10688.75,1.0,19.160714285714285,6.0,3.75,-6.0,7.75
NQ,1h,bull (close==high),2017-09-13 09:30:00,10685.25,10694.75,10677.75,10694.75,0.5588235294117647,18.803571428571427,-2.25,-12.0,7.75,7.75
NQ,1h,bull (close==high),2017-09-13 12:29:00,10693.25,10702.5,10693.25,10702.5,1.0,14.160714285714286,-6.0,0.0,-11.25,-23.75
NQ,1h,bull (close==high),2017-09-13 14:05:00,10695.5,10696.5,10695.5,10696.5,1.0,14.303571428571429,6.0,-5.25,-16.0,-11.25
NQ,1h,bull (close==high),2017-09-13 15:16:00,10694.0,10702.5,10694.0,10702.5,1.0,14.357142857142858,-11.25,-22.0,-23.75,-15.0
NQ,1h,bull (close==high),2017-09-14 03:00:00,10687.5,10691.25,10687.5,10691.25,1.0,14.303571428571429,-10.75,-12.5,-6.0,-14.25
NQ,1h,bull (close==high),2017-09-14 08:43:00,10674.0,10680.5,10674.0,10680.5,1.0,15.392857142857142,-1.75,4.75,7.0,-13.0
NQ,1h,bull (close==high),2017-09-14 10:32:00,10684.75,10685.25,10684.75,10685.25,1.0,14.589285714285714,2.25,-8.25,-17.75,-35.25
NQ,1h,bull (close==high),2017-09-15 00:06:00,10664.5,10668.5,10664.5,10668.5,1.0,13.285714285714286,-6.5,-1.0,40.25,20.75
NQ,1h,bull (close==high),2017-09-15 07:11:00,10660.75,10662.0,10659.75,10662.0,0.5555555555555556,12.660714285714286,5.5,46.75,34.75,23.0
NQ,1h,bull (close==high),2017-09-15 09:35:00,10666.0,10667.5,10662.0,10667.5,0.2727272727272727,11.642857142857142,41.25,29.25,21.75,20.5
NQ,1h,bull (close==high),2017-09-15 10:01:00,10668.0,10708.75,10667.75,10708.75,0.9939024390243902,14.089285714285714,-12.0,-19.5,-23.75,-20.25
NQ,1h,bull (close==high),2017-09-15 14:00:00,10687.75,10688.0,10684.0,10688.0,0.0625,12.267857142857142,0.5,5.5,11.5,7.25
NQ,1h,bull (close==high),2017-09-15 16:14:00,10692.5,10693.5,10691.5,10693.5,0.5,11.660714285714286,6.0,10.0,1.75,9.0
NQ,1h,bull (close==high),2017-09-18 04:08:00,10701.5,10703.5,10699.5,10703.5,0.5,11.303571428571429,-8.25,5.5,-1.0,0.75
NQ,1h,bull (close==high),2017-09-19 13:04:00,10689.0,10692.0,10686.75,10692.0,0.5714285714285714,10.839285714285714,-2.0,-1.5,0.75,-2.75
NQ,1h,bull (close==high),2017-09-19 21:00:00,10686.5,10689.25,10686.5,10689.25,1.0,7.607142857142857,3.25,6.25,-5.75,-21.75
NQ,1h,bull (close==high),2017-09-20 07:26:00,10694.5,10695.5,10694.5,10695.5,1.0,7.517857142857143,-12.0,-38.0,-28.0,-21.25
NQ,1h,bull (close==high),2017-09-20 22:49:00,10668.75,10670.0,10668.75,10670.0,1.0,13.571428571428571,3.25,-31.25,-34.5,-15.5
NQ,1h,bull (close==high),2017-09-21 06:45:00,10672.5,10673.25,10672.5,10673.25,1.0,13.5,-34.5,-37.75,-26.75,-15.75
NQ,1h,bull (close==high),2017-09-21 18:02:00,10639.0,10640.0,10638.75,10640.0,0.8,15.75,-1.5,-17.0,-22.5,-25.25
NQ,1h,bull (close==high),2017-09-21 19:47:00,10637.5,10638.5,10637.5,10638.5,1.0,12.803571428571429,-15.5,-21.0,-27.0,-20.75
NQ,1h,bull (close==high),2017-09-22 00:30:00,10614.25,10617.75,10614.25,10617.75,1.0,10.357142857142858,5.0,10.75,16.0,3.75
NQ,1h,bull (close==high),2017-09-22 02:30:00,10621.25,10622.75,10621.0,10622.75,0.8571428571428571,8.892857142857142,5.75,11.0,1.75,5.25
NQ,1h,bull (close==high),2017-09-22 04:13:00,10626.0,10628.5,10626.0,10628.5,1.0,8.232142857142858,5.25,-4.0,-7.0,-8.0
NQ,1h,bull (close==high),2017-09-22 06:04:00,10630.75,10633.75,10629.25,10633.75,0.6666666666666666,7.964285714285714,-9.25,-12.25,-5.75,-9.0
NQ,1h,bull (close==high),2017-09-24 18:02:00,10628.75,10637.5,10628.75,10637.5,1.0,8.839285714285714,10.75,7.25,1.0,-6.75
NQ,1h,bull (close==high),2017-09-24 19:29:00,10637.0,10648.25,10637.0,10648.25,1.0,9.285714285714286,-3.5,-9.75,-11.0,-15.25
NQ,1h,bull (close==high),2017-09-25 01:29:00,10629.75,10631.75,10629.75,10631.75,1.0,7.125,-3.75,-3.5,-23.5,-66.0
NQ,1h,bull (close==high),2017-09-25 04:20:00,10620.75,10628.0,10620.75,10628.0,1.0,7.428571428571429,0.25,-19.75,-37.5,-69.5
NQ,1h,bull (close==high),2017-09-25 06:04:00,10625.0,10628.25,10625.0,10628.25,1.0,7.25,-20.0,-37.75,-62.5,-63.75
NQ,1h,bull (close==high),2017-09-25 15:03:00,10548.75,10569.5,10548.75,10569.5,1.0,15.642857142857142,7.25,2.75,-4.25,1.75
NQ,1h,bull (close==high),2017-09-25 16:00:00,10570.5,10576.75,10570.25,10576.75,0.9615384615384616,15.857142857142858,-4.5,-11.5,-1.0,-6.25
NQ,1h,bull (close==high),2017-09-26 02:02:00,10570.75,10573.75,10570.75,10573.75,1.0,14.785714285714286,-1.75,8.75,9.0,23.75
NQ,1h,bull (close==high),2017-09-26 03:02:00,10571.75,10572.0,10571.75,10572.0,1.0,13.214285714285714,10.5,10.75,15.5,24.0
NQ,1h,bull (close==high),2017-09-26 05:20:00,10578.0,10582.5,10578.0,10582.5,1.0,10.464285714285714,0.25,5.0,15.0,-0.25
NQ,1h,bull (close==high),2017-09-26 07:06:00,10579.75,10587.5,10579.75,10587.5,1.0,8.017857142857142,10.0,8.5,-5.25,-3.75
NQ,1h,bull (close==high),2017-09-26 08:17:00,10588.5,10597.5,10587.25,10597.5,0.8780487804878049,8.125,-1.5,-15.25,-25.5,3.5
NQ,1h,bull (close==high),2017-09-26 21:00:00,10586.0,10590.0,10584.5,10590.0,0.7272727272727273,12.053571428571429,5.5,7.25,12.0,13.0
NQ,1h,bull (close==high),2017-09-26 22:01:00,10594.0,10595.5,10594.0,10595.5,1.0,11.696428571428571,1.75,6.5,14.75,7.75
NQ,1h,bull (close==high),2017-09-26 23:02:00,10595.5,10597.25,10595.5,10597.25,1.0,11.678571428571429,4.75,13.0,5.75,7.5
NQ,1h,bull (close==high),2017-09-27 02:05:00,10597.25,10602.0,10597.25,10602.0,1.0,11.464285714285714,8.25,1.0,1.25,5.5
NQ,1h,bull (close==high),2017-09-27 03:15:00,10598.75,10610.25,10598.75,10610.25,1.0,11.553571428571429,-7.25,-7.0,-5.5,13.25
NQ,1h,bull (close==high),2017-09-27 06:16:00,10599.5,10603.25,10599.5,10603.25,1.0,9.321428571428571,1.5,4.25,20.25,10.75
NQ,1h,bull (close==high),2017-09-27 12:01:00,10611.0,10619.75,10607.5,10619.75,0.7142857142857143,8.857142857142858,9.25,26.5,26.75,14.75
NQ,1h,bull (close==high),2017-09-27 23:03:00,10638.0,10639.75,10637.75,10639.75,0.875,11.410714285714286,-16.75,-18.25,-13.0,-18.25
NQ,1h,bull (close==high),2017-09-28 08:13:00,10619.5,10621.5,10614.5,10621.5,0.2857142857142857,12.607142857142858,5.25,7.75,0.0,15.0
NQ,1h,bull (close==high),2017-09-28 13:24:00,10628.25,10636.5,10628.25,10636.5,1.0,13.0,-8.25,-2.0,1.25,1.25
NQ,1h,bull (close==high),2017-09-28 16:01:00,10635.5,10637.75,10634.25,10637.75,0.6428571428571429,11.839285714285714,1.25,0.0,4.5,16.75
NQ,1h,bull (close==high),2017-09-29 03:15:00,10637.25,10637.75,10637.25,10637.75,1.0,10.339285714285714,4.5,1.5,16.75,44.0
NQ,1h,bull (close==high),2017-09-29 12:00:00,10671.75,10681.75,10669.5,10681.75,0.8163265306122449,11.5,-4.75,-5.25,-1.0,9.75
NQ,1h,bull (close==high),2017-10-01 20:42:00,10689.5,10690.25,10689.5,10690.25,1.0,9.482142857142858,-3.75,-4.5,-8.25,3.75
NQ,1h,bull (close==high),2017-10-02 05:01:00,10681.5,10689.0,10681.5,10689.0,1.0,9.035714285714286,5.0,6.5,-1.0,11.25
NQ,1h,bull (close==high),2017-10-02 06:33:00,10693.5,10694.0,10692.25,10694.0,0.2857142857142857,7.607142857142857,1.5,-6.0,5.75,-28.5
NQ,1h,bull (close==high),2017-10-02 12:00:00,10665.25,10678.5,10658.5,10678.5,0.6625,10.053571428571429,-4.0,0.75,5.0,10.0
NQ,1h,bull (close==high),2017-10-02 16:12:00,10679.5,10681.0,10678.5,10681.0,0.6,10.071428571428571,7.5,10.75,2.0,6.5
NQ,1h,bull (close==high),2017-10-02 21:48:00,10685.5,10688.5,10685.5,10688.5,1.0,10.446428571428571,3.25,-5.5,-5.5,8.5
NQ,1h,bull (close==high),2017-10-03 06:18:00,10682.25,10683.0,10682.25,10683.0,1.0,10.678571428571429,0.0,4.5,14.0,6.5
NQ,1h,bull (close==high),2017-10-03 13:00:00,10693.5,10694.5,10693.5,10694.5,1.0,7.696428571428571,1.5,1.25,2.5,-10.25
NQ,1h,bull (close==high),2017-10-03 16:00:00,10696.25,10697.0,10696.25,10697.0,1.0,6.767857142857143,-7.0,-12.75,-8.75,5.5
NQ,1h,bull (close==high),2017-10-04 14:16:00,10694.0,10701.25,10693.5,10701.25,0.9354838709677419,8.642857142857142,0.0,4.5,15.75,22.25
NQ,1h,bull (close==high),2017-10-04 16:00:00,10702.5,10705.75,10702.5,10705.75,1.0,8.410714285714286,11.25,18.75,17.75,25.75
NQ,1h,bull (close==high),2017-10-05 07:31:00,10711.25,10717.0,10711.0,10717.0,0.9583333333333334,9.142857142857142,7.5,6.5,4.0,27.0
NQ,1h,bull (close==high),2017-10-05 13:08:00,10749.25,10751.25,10747.75,10751.25,0.5714285714285714,11.982142857142858,8.0,7.25,11.5,13.5
NQ,1h,bull (close==high),2017-10-05 14:00:00,10750.0,10759.25,10746.0,10759.25,0.6981132075471698,12.089285714285714,-0.75,3.5,8.25,4.5
NQ,1h,bull (close==high),2017-10-06 07:30:00,10768.5,10769.0,10768.5,10769.0,1.0,8.892857142857142,-25.0,-13.5,-22.25,-6.0
NQ,1h,bull (close==high),2017-10-08 20:46:00,10772.5,10773.25,10772.5,10773.25,1.0,9.0,2.5,-2.5,0.75,3.0
NQ,1h,bull (close==high),2017-10-09 05:22:00,10774.0,10775.5,10774.0,10775.5,1.0,7.910714285714286,0.75,0.5,3.75,-3.5
NQ,1h,bull (close==high),2017-10-09 06:20:00,10776.0,10776.25,10776.0,10776.25,1.0,6.625,-0.25,3.0,1.25,0.25
NQ,1h,bull (close==high),2017-10-09 13:20:00,10771.0,10773.5,10771.0,10773.5,1.0,5.392857142857143,-5.5,-13.0,-11.5,-1.75
NQ,1h,bull (close==high),2017-10-09 14:34:00,10766.0,10768.0,10766.0,10768.0,1.0,5.803571428571429,-7.5,-6.0,4.5,0.75
NQ,1h,bull (close==high),2017-10-10 02:42:00,10771.0,10772.5,10771.0,10772.5,1.0,6.589285714285714,-0.75,-3.75,4.0,2.0
NQ,1h,bull (close==high),2017-10-10 06:07:00,10775.5,10776.5,10775.5,10776.5,1.0,6.928571428571429,3.25,-2.0,-14.25,-21.0
NQ,1h,bull (close==high),2017-10-10 12:02:00,10749.5,10755.5,10739.5,10755.5,0.375,9.839285714285714,1.5,3.25,11.5,9.75
NQ,1h,bull (close==high),2017-10-10 14:07:00,10758.25,10758.75,10752.5,10758.75,0.08,10.303571428571429,8.25,7.25,6.5,8.0
NQ,1h,bull (close==high),2017-10-10 15:00:00,10760.25,10767.0,10760.25,10767.0,1.0,10.357142857142858,-1.0,-1.75,-1.0,2.0
NQ,1h,bull (close==high),2017-10-10 18:02:00,10762.75,10765.25,10762.75,10765.25,1.0,9.642857142857142,0.75,1.5,3.75,4.0
NQ,1h,bull (close==high),2017-10-10 23:22:00,10767.75,10769.25,10767.75,10769.25,1.0,8.392857142857142,-11.5,-14.0,-6.75,-0.25
NQ,1h,bull (close==high),2017-10-11 15:05:00,10777.75,10785.75,10777.25,10785.75,0.9411764705882353,5.821428571428571,-4.25,-1.5,-7.0,-13.25
NQ,1h,bull (close==high),2017-10-11 18:01:00,10783.5,10784.25,10783.5,10784.25,1.0,6.053571428571429,-5.5,-6.75,-11.75,-0.5
NQ,1h,bull (close==high),2017-10-12 20:44:00,10771.25,10771.5,10771.25,10771.5,1.0,7.535714285714286,3.25,9.0,5.5,1.0
NQ,1h,bull (close==high),2017-10-12 21:50:00,10774.0,10774.75,10774.0,10774.75,1.0,7.446428571428571,5.75,2.25,0.5,8.75
NQ,1h,bull (close==high),2017-10-13 00:17:00,10779.0,10780.5,10778.75,10780.5,0.8571428571428571,7.660714285714286,-3.5,-5.25,-8.0,14.25
NQ,1h,bull (close==high),2017-10-13 12:03:00,10800.25,10801.25,10796.0,10801.25,0.19047619047619047,6.517857142857143,-3.75,-2.75,-8.75,4.75
NQ,1h,bull (close==high),2017-10-13 16:00:00,10795.5,10799.5,10795.5,10799.5,1.0,6.375,6.5,10.0,14.0,6.75
NQ,1h,bull (close==high),2017-10-15 20:36:00,10806.25,10809.5,10806.25,10809.5,1.0,6.464285714285714,4.0,2.0,-3.25,-0.5
NQ,1h,bull (close==high),2017-10-16 03:06:00,10805.0,10808.0,10804.0,10808.0,0.75,5.428571428571429,1.0,-1.75,3.0,1.5
NQ,1h,bull (close==high),2017-10-16 09:18:00,10812.5,10817.5,10812.5,10817.5,1.0,4.857142857142857,-8.0,-5.0,-11.75,-7.25
NQ,1h,bull (close==high),2017-10-16 13:17:00,10807.0,10809.5,10807.0,10809.5,1.0,6.089285714285714,0.75,7.0,11.5,12.5
NQ,1h,bull (close==high),2017-10-16 15:03:00,10810.0,10816.5,10810.0,10816.5,1.0,6.053571428571429,4.5,4.0,5.5,1.0
NQ,1h,bull (close==high),2017-10-16 16:01:00,10817.5,10821.0,10816.75,10821.0,0.8235294117647058,6.017857142857143,-0.5,1.0,2.0,-5.25
NQ,1h,bull (close==high),2017-10-16 18:32:00,10818.0,10820.5,10818.0,10820.5,1.0,6.089285714285714,1.5,2.5,-3.0,-5.0
NQ,1h,bull (close==high),2017-10-17 12:03:00,10813.25,10815.25,10812.0,10815.25,0.6153846153846154,4.946428571428571,-0.25,2.25,10.0,8.75
NQ,1h,bull (close==high),2017-10-17 14:18:00,10816.25,10817.5,10816.25,10817.5,1.0,4.446428571428571,7.75,5.0,6.5,10.25
NQ,1h,bull (close==high),2017-10-17 15:20:00,10816.5,10825.25,10816.5,10825.25,1.0,4.857142857142857,-2.75,-1.25,3.25,-0.25
NQ,1h,bull (close==high),2017-10-17 18:15:00,10822.5,10824.0,10822.5,10824.0,1.0,4.803571428571429,4.5,3.75,1.0,4.75
NQ,1h,bull (close==high),2017-10-18 03:16:00,10823.25,10825.0,10823.25,10825.0,1.0,4.767857142857143,6.0,3.75,3.5,-4.5
NQ,1h,bull (close==high),2017-10-18 13:06:00,10826.0,10826.25,10822.5,10826.25,0.06666666666666667,6.589285714285714,-4.0,-9.25,-7.25,-18.25
NQ,1h,bull (close==high),2017-10-18 16:09:00,10818.0,10819.0,10818.0,10819.0,1.0,7.089285714285714,-2.0,-11.0,-54.75,-35.0
NQ,1h,bull (close==high),2017-10-18 20:13:00,10815.25,10817.0,10815.25,10817.0,1.0,7.017857142857143,-9.0,-52.75,-33.25,-44.25
NQ,1h,bull (close==high),2017-10-19 04:00:00,10761.75,10783.75,10755.5,10783.75,0.7787610619469026,11.857142857142858,0.25,-11.0,-5.5,-20.75
NQ,1h,bull (close==high),2017-10-19 10:00:00,10761.5,10779.5,10754.5,10779.5,0.72,14.517857142857142,-7.0,-5.5,3.75,14.0
NQ,1h,bull (close==high),2017-10-19 15:05:00,10785.0,10793.5,10784.75,10793.5,0.9714285714285714,16.035714285714285,5.0,1.25,29.5,23.25
NQ,1h,bull (close==high),2017-10-19 21:19:00,10792.5,10823.0,10792.5,10823.0,1.0,13.142857142857142,-1.25,-6.25,-9.25,-12.25
NQ,1h,bull (close==high),2017-10-20 05:00:00,10805.0,10810.75,10805.0,10810.75,1.0,10.678571428571429,7.0,-3.25,3.5,2.25
NQ,1h,bull (close==high),2017-10-20 13:07:00,10817.5,10819.75,10817.0,10819.75,0.8181818181818182,9.607142857142858,-6.75,-14.0,-8.0,0.5
NQ,1h,bull (close==high),2017-10-22 18:00:00,10812.5,10818.75,10812.5,10818.75,1.0,9.910714285714286,1.5,-5.5,-7.5,2.75
NQ,1h,bull (close==high),2017-10-23 04:25:00,10812.5,10816.0,10811.5,10816.0,0.7777777777777778,8.107142857142858,5.5,6.5,-0.5,-8.25
NQ,1h,bull (close==high),2017-10-23 21:26:00,10772.5,10774.25,10772.5,10774.25,1.0,10.482142857142858,0.5,-2.25,-0.75,-2.0
NQ,1h,bull (close==high),2017-10-24 00:01:00,10772.5,10773.5,10772.5,10773.5,1.0,9.857142857142858,-4.5,-1.25,-9.75,-0.75
NQ,1h,bull (close==high),2017-10-24 18:01:00,10772.75,10773.75,10772.75,10773.75,1.0,9.696428571428571,1.75,-4.25,3.0,-6.75
NQ,1h,bull (close==high),2017-10-24 19:04:00,10772.5,10775.5,10772.5,10775.5,1.0,9.625,-6.0,1.25,1.0,-3.0
NQ,1h,bull (close==high),2017-10-25 00:00:00,10776.25,10776.5,10776.25,10776.5,1.0,9.0,-9.5,-4.0,-8.75,-9.75
NQ,1h,bull (close==high),2017-10-25 01:13:00,10766.0,10767.0,10762.25,10767.0,0.21052631578947367,9.321428571428571,5.5,0.75,-2.5,-2.5
NQ,1h,bull (close==high),2017-10-25 06:26:00,10771.75,10772.5,10771.75,10772.5,1.0,8.107142857142858,-4.75,-8.0,-5.75,-50.0
NQ,1h,bull (close==high),2017-10-25 22:06:00,10764.5,10767.5,10764.5,10767.5,1.0,13.589285714285714,-2.25,-4.25,-7.0,-3.25
NQ,1h,bull (close==high),2017-10-26 00:27:00,10762.5,10763.25,10762.5,10763.25,1.0,12.053571428571429,-2.75,-4.0,1.0,3.5
NQ,1h,bull (close==high),2017-10-26 06:00:00,10764.5,10766.75,10764.5,10766.75,1.0,5.785714285714286,-1.25,-9.5,-10.75,-16.5
NQ,1h,bull (close==high),2017-10-26 10:01:00,10751.75,10765.0,10736.0,10765.0,0.45689655172413796,8.696428571428571,-14.75,-19.5,-19.0,-21.5
NQ,1h,bull (close==high),2017-10-26 22:01:00,10793.25,10801.75,10793.25,10801.75,1.0,14.964285714285714,-0.25,-3.25,-3.25,6.75
NQ,1h,bull (close==high),2017-10-27 09:01:00,10837.5,10857.5,10828.5,10857.5,0.6896551724137931,8.964285714285714,9.0,39.75,48.75,57.75
NQ,1h,bull (close==high),2017-10-29 20:07:00,10912.5,10915.75,10912.5,10915.75,1.0,14.875,2.75,-4.25,-4.75,3.5
NQ,1h,bull (close==high),2017-10-30 00:09:00,10910.75,10911.5,10910.75,10911.5,1.0,14.946428571428571,-0.5,4.5,7.75,3.75
NQ,1h,bull (close==high),2017-10-30 02:24:00,10911.5,10916.0,10911.5,10916.0,1.0,12.017857142857142,3.25,-0.5,-0.75,-3.25
NQ,1h,bull (close==high),2017-10-30 04:27:00,10914.0,10915.5,10914.0,10915.5,1.0,8.196428571428571,-0.25,-2.25,-2.75,27.0
NQ,1h,bull (close==high),2017-10-30 18:33:00,10921.0,10922.0,10920.75,10922.0,0.8,11.178571428571429,4.75,9.5,9.5,19.0
NQ,1h,bull (close==high),2017-10-30 21:28:00,10925.75,10931.5,10924.25,10931.5,0.7931034482758621,11.482142857142858,0.0,8.0,9.5,13.5
NQ,1h,bull (close==high),2017-10-31 05:33:00,10940.5,10941.0,10940.5,10941.0,1.0,12.107142857142858,-2.5,4.0,6.75,1.75
NQ,1h,bull (close==high),2017-10-31 07:22:00,10937.25,10945.0,10937.25,10945.0,1.0,9.517857142857142,2.75,-12.0,-2.25,4.5
NQ,1h,bull (close==high),2017-10-31 12:15:00,10944.75,10949.5,10940.5,10949.5,0.5277777777777778,6.553571428571429,0.0,1.75,-0.5,-1.75
NQ,1h,bull (close==high),2017-10-31 13:09:00,10948.75,10949.5,10944.75,10949.5,0.15789473684210525,6.5,1.75,-0.5,3.5,2.5
NQ,1h,bull (close==high),2017-10-31 20:11:00,10956.25,10962.25,10954.25,10962.25,0.75,7.625,4.25,3.75,7.25,16.25
NQ,1h,bull (close==high),2017-11-01 01:37:00,10967.5,10969.5,10967.5,10969.5,1.0,7.375,-1.0,9.0,7.25,10.0
NQ,1h,bull (close==high),2017-11-01 04:03:00,10976.0,10976.75,10974.75,10976.75,0.375,6.0,2.0,2.75,-0.75,-15.25
NQ,1h,bull (close==high),2017-11-01 18:02:00,10927.5,10931.25,10927.5,10931.25,1.0,10.553571428571429,0.75,-16.25,-17.0,-9.75
NQ,1h,bull (close==high),2017-11-02 04:07:00,10931.0,10937.5,10931.0,10937.5,1.0,10.607142857142858,-7.5,3.0,9.0,-16.0
NQ,1h,bull (close==high),2017-11-02 19:18:00,10954.5,10955.0,10954.5,10955.0,1.0,16.196428571428573,-0.25,-3.5,-0.25,4.0
NQ,1h,bull (close==high),2017-11-03 04:04:00,10951.0,10954.75,10947.5,10954.75,0.5172413793103449,14.964285714285714,4.75,4.25,11.25,0.75
NQ,1h,bull (close==high),2017-11-03 06:36:00,10957.25,10959.5,10957.25,10959.5,1.0,14.589285714285714,-0.5,6.5,-14.75,8.0
NQ,1h,bull (close==high),2017-11-03 11:00:00,10956.75,10967.5,10953.25,10967.5,0.7543859649122807,11.910714285714286,2.0,18.5,24.5,21.0
NQ,1h,bull (close==high),2017-11-05 18:00:00,10986.25,10996.5,10986.25,10996.5,1.0,11.285714285714286,-11.0,-27.0,-22.75,-5.25
NQ,1h,bull (close==high),2017-11-06 03:19:00,10988.25,10990.25,10988.25,10990.25,1.0,11.125,-3.25,3.0,2.75,18.5
NQ,1h,bull (close==high),2017-11-06 06:01:00,10987.5,10993.25,10986.25,10993.25,0.8214285714285714,9.410714285714286,-0.25,1.25,15.5,1.25
NQ,1h,bull (close==high),2017-11-06 08:06:00,10993.0,10994.5,10993.0,10994.5,1.0,7.892857142857143,14.25,18.25,0.0,19.5
NQ,1h,bull (close==high),2017-11-06 09:00:00,10995.5,11008.75,10988.25,11008.75,0.6463414634146342,8.571428571428571,4.0,-14.25,-0.25,6.5
NQ,1h,bull (close==high),2017-11-06 16:04:00,11013.25,11015.5,11010.5,11015.5,0.45,8.321428571428571,-2.5,-1.25,6.75,9.0
NQ,1h,bull (close==high),2017-11-06 18:00:00,11010.0,11013.0,11010.0,11013.0,1.0,8.0,1.25,9.25,6.25,14.5
NQ,1h,bull (close==high),2017-11-06 19:03:00,11012.25,11014.25,11012.25,11014.25,1.0,7.928571428571429,8.0,5.0,10.25,11.25
NQ,1h,bull (close==high),2017-11-06 23:08:00,11024.0,11027.5,11024.0,11027.5,1.0,8.553571428571429,-2.0,2.5,-6.0,-17.5
NQ,1h,bull (close==high),2017-11-07 06:02:00,11014.5,11015.0,11014.5,11015.0,1.0,6.160714285714286,-7.75,-0.5,6.0,-14.25
NQ,1h,bull (close==high),2017-11-07 15:02:00,11011.0,11019.25,11007.0,11019.25,0.673469387755102,10.553571428571429,-0.5,-14.75,-7.0,-4.0
NQ,1h,bull (close==high),2017-11-07 19:04:00,11010.25,11012.25,11010.25,11012.25,1.0,10.285714285714286,0.75,3.0,4.25,9.5
NQ,1h,bull (close==high),2017-11-07 20:14:00,11010.25,11013.0,11010.25,11013.0,1.0,10.071428571428571,2.25,3.5,8.75,5.5
NQ,1h,bull (close==high),2017-11-07 21:14:00,11014.5,11015.25,11014.5,11015.25,1.0,9.875,1.25,6.5,6.5,-1.25
NQ,1h,bull (close==high),2017-11-08 05:16:00,11018.25,11018.5,11018.0,11018.5,0.5,7.285714285714286,-4.5,0.75,-3.75,9.25
NQ,1h,bull (close==high),2017-11-08 13:00:00,11035.0,11042.0,11035.0,11042.0,1.0,6.410714285714286,1.75,3.5,0.25,6.25
NQ,1h,bull (close==high),2017-11-09 01:24:00,11035.5,11036.0,11035.5,11036.0,1.0,6.803571428571429,1.75,-0.5,2.5,-14.25
NQ,1h,bull (close==high),2017-11-09 14:00:00,10987.25,10997.5,10985.0,10997.5,0.82,17.410714285714285,14.75,16.75,17.5,18.5
NQ,1h,bull (close==high),2017-11-09 18:05:00,11013.5,11015.0,11013.5,11015.0,1.0,18.464285714285715,-1.75,1.0,2.0,7.5
NQ,1h,bull (close==high),2017-11-10 02:29:00,11007.5,11012.5,11006.75,11012.5,0.8695652173913043,13.035714285714286,-9.75,-28.0,-18.5,-7.75
NQ,1h,bull (close==high),2017-11-10 05:27:00,10988.75,10994.0,10988.75,10994.0,1.0,9.178571428571429,2.0,10.75,8.0,6.5
NQ,1h,bull (close==high),2017-11-10 07:05:00,10997.5,11004.75,10992.5,11004.75,0.5918367346938775,7.75,-2.75,-3.5,-4.25,-2.5
NQ,1h,bull (close==high),2017-11-12 18:00:00,11015.25,11022.5,11015.25,11022.5,1.0,9.803571428571429,-1.75,1.0,2.5,-5.25
NQ,1h,bull (close==high),2017-11-12 20:26:00,11017.5,11023.5,11017.5,11023.5,1.0,8.125,1.5,-5.75,-6.25,-11.25
NQ,1h,bull (close==high),2017-11-12 23:00:00,11022.25,11025.0,11022.25,11025.0,1.0,8.142857142857142,-7.25,-7.75,-9.75,-17.0
NQ,1h,bull (close==high),2017-11-13 19:00:00,11009.75,11015.5,11009.75,11015.5,1.0,8.892857142857142,3.25,-2.25,-1.25,4.25
NQ,1h,bull (close==high),2017-11-13 20:02:00,11018.25,11018.75,11018.25,11018.75,1.0,8.785714285714286,-5.5,-4.5,-8.25,-6.25
NQ,1h,bull (close==high),2017-11-13 21:20:00,11010.5,11013.25,11010.5,11013.25,1.0,8.964285714285714,1.0,-2.75,6.5,6.0
NQ,1h,bull (close==high),2017-11-13 22:34:00,11013.5,11014.25,11013.5,11014.25,1.0,8.535714285714286,-3.75,5.5,-1.75,-6.25
NQ,1h,bull (close==high),2017-11-14 11:00:00,10997.5,11003.0,10995.0,11003.0,0.6875,10.267857142857142,-24.5,-15.25,-8.5,-6.25
NQ,1h,bull (close==high),2017-11-14 14:02:00,10989.5,10994.5,10987.5,10994.5,0.7142857142857143,13.535714285714286,5.0,2.25,-3.0,-17.5
